data_year,criminal_act_id,offense_id
2024,6,220943441
2024,6,220943465
2024,8,220943516
2024,4,220943537
2024,6,220943475
2024,6,220943543
2024,6,220943640
2024,6,220943412
2024,1,220943623
2024,8,220943636
2024,6,225771923
2024,6,220943550
2024,6,220943777
2024,6,220943809
2024,8,220943809
2024,6,220943781
2024,6,220943621
2024,6,220943643
2024,6,220943724
2024,6,220943742
2024,6,220943711
2024,6,220943808
2024,6,220943822
2024,6,220943849
2024,6,225771781
2024,6,225771834
2024,3,225771709
2024,6,225771797
2024,1,225771838
2024,6,225771876
2024,6,225772004
2024,6,225772080
2024,6,225771723
2024,6,225771798
2024,6,225771924
2024,6,225772023
2024,1,225772074
2024,6,225771747
2024,6,225772114
2024,6,225771990
2024,6,225772026
2024,6,225772044
2024,6,225772124
2024,6,225772159
2024,6,225771790
2024,3,225771813
2024,6,225771912
2024,6,225772156
2024,6,225771819
2024,6,225772066
2024,6,225772061
2024,6,225772132
2024,6,225771970
2024,5,225772084
2024,6,225772206
2024,6,225772247
2024,6,225772347
2024,6,225772056
2024,6,225772062
2024,6,225772070
2024,6,225772148
2024,6,225772264
2024,6,225772265
2024,6,225772222
2024,6,225772258
2024,6,225772342
2024,6,225772377
2024,6,225772446
2024,6,225772565
2024,6,225772255
2024,6,225772454
2024,6,225772483
2024,6,225772589
2024,5,225772249
2024,6,225772405
2024,6,225772406
2024,6,225772514
2024,6,225772366
2024,6,225772424
2024,6,225772491
2024,6,225772563
2024,6,225772610
2024,6,225772386
2024,6,225772534
2024,8,225772584
2024,6,225772624
2024,6,225772745
2024,6,225772684
2024,6,225772467
2024,8,225772507
2024,6,225772602
2024,6,225772827
2024,8,225772868
2024,6,225772496
2024,1,225772888
2024,6,225772623
2024,6,225772673
2024,6,225772878
2024,6,225772942
2024,6,225772832
2024,6,225772651
2024,6,225772652
2024,6,225772752
2024,3,225772767
2024,6,225772806
2024,6,225772885
2024,6,225772918
2024,2,225771866
2024,6,225772965
2024,7,225772950
2024,6,225773000
2024,6,225725320
2024,6,225725220
2024,6,225725306
2024,7,225725397
2024,6,225725433
2024,6,225773139
2024,6,225725248
2024,3,225725283
2024,6,225772907
2024,6,225725345
2024,6,225725378
2024,6,225725403
2024,6,225725520
2024,6,225725483
2024,3,225725503
2024,3,225725536
2024,6,225725561
2024,6,225725581
2024,6,225725356
2024,6,225725357
2024,3,225725415
2024,6,225725434
2024,10,225725449
2024,6,225725477
2024,6,225725514
2024,1,225725567
2024,6,225725599
2024,6,225725731
2024,6,225725630
2024,6,225725572
2024,6,225725660
2024,6,225725741
2024,6,225725768
2024,6,225725794
2024,6,225725721
2024,6,225725779
2024,6,225725780
2024,6,225725653
2024,1,225725749
2024,6,225725933
2024,6,225725964
2024,6,225725993
2024,6,227568617
2024,6,225725813
2024,6,225725838
2024,6,225726040
2024,6,225725879
2024,6,225725912
2024,6,225726024
2024,6,225726091
2024,6,225726092
2024,6,225726138
2024,6,225726063
2024,6,225726064
2024,6,225726114
2024,6,225726131
2024,6,225725907
2024,6,225726116
2024,6,225726103
2024,6,225726166
2024,6,227568519
2024,6,225726252
2024,6,227568708
2024,6,227568753
2024,6,227568684
2024,6,227568685
2024,6,227568777
2024,6,227568866
2024,6,227568900
2024,8,227568901
2024,6,227568870
2024,6,227568956
2024,1,227569027
2024,6,227569023
2024,6,227568795
2024,6,227568987
2024,6,227569053
2024,6,227568858
2024,8,227568897
2024,6,227569059
2024,6,227568420
2024,6,227568455
2024,6,227568456
2024,6,227568974
2024,6,227569042
2024,6,227569128
2024,6,227569154
2024,6,227569229
2024,6,227569312
2024,6,227569313
2024,6,227569171
2024,6,227569195
2024,6,227569370
2024,6,227569405
2024,6,227569406
2024,6,227569108
2024,6,227569359
2024,3,227569388
2024,1,227569170
2024,6,227569367
2024,6,227569425
2024,6,227569512
2024,8,227569376
2024,6,227569416
2024,8,227569379
2024,6,227569541
2024,6,227569438
2024,8,227569515
2024,6,227569621
2024,6,227569799
2024,6,227569424
2024,3,227569469
2024,6,227569868
2024,6,227569869
2024,6,245150444
2024,6,245150445
2024,6,227569529
2024,1,227569573
2024,6,227569847
2024,6,227569848
2024,6,227569849
2024,1,227569940
2024,6,227569663
2024,6,227569702
2024,6,227568527
2024,6,227568528
2024,6,227569723
2024,6,227569798
2024,6,227569790
2024,6,227569981
2024,6,227569674
2024,6,227569732
2024,6,227569733
2024,6,227569932
2024,6,227569933
2024,6,230351590
2024,6,230351568
2024,6,230351537
2024,6,230351538
2024,6,230351624
2024,6,230351617
2024,6,230351704
2024,5,230351784
2024,6,230351420
2024,8,230351475
2024,1,230351529
2024,6,230351718
2024,6,230351766
2024,6,230351809
2024,6,230351755
2024,8,230351804
2024,8,230351465
2024,6,230351508
2024,6,230351552
2024,6,230351656
2024,6,230351646
2024,6,230351846
2024,6,230351604
2024,6,230351742
2024,6,230352020
2024,6,230351654
2024,6,230351685
2024,6,230351709
2024,3,230351740
2024,6,230351815
2024,6,230351724
2024,6,230351819
2024,6,230351839
2024,1,230352038
2024,6,230351883
2024,6,230351884
2024,6,230351923
2024,3,230352094
2024,6,230351856
2024,6,230351907
2024,6,230352066
2024,6,230351961
2024,6,230351987
2024,6,230352023
2024,6,230351913
2024,6,230352247
2024,6,230352139
2024,6,230352123
2024,6,230352173
2024,6,230352218
2024,6,230352198
2024,6,230352239
2024,6,230352277
2024,6,230351910
2024,6,230351976
2024,6,230352010
2024,6,230352221
2024,6,230352344
2024,6,230352082
2024,6,230352244
2024,6,230352091
2024,6,230352182
2024,6,230352390
2024,6,230352475
2024,6,230352127
2024,6,230352282
2024,6,230352312
2024,6,230352440
2024,6,230352192
2024,6,230352298
2024,6,230352498
2024,6,230352300
2024,6,230352405
2024,6,230352488
2024,6,230352327
2024,6,230352357
2024,6,233125097
2024,6,233125186
2024,6,233125187
2024,6,233125216
2024,6,233125217
2024,6,233125339
2024,6,233125374
2024,6,233125130
2024,6,233125168
2024,6,233125118
2024,6,233125221
2024,6,233125250
2024,6,233125479
2024,8,233125235
2024,6,233125281
2024,6,233125282
2024,6,233125423
2024,6,233125309
2024,6,233125504
2024,6,233125545
2024,8,233125697
2024,6,233125507
2024,6,233125610
2024,6,233125628
2024,6,233125449
2024,6,233125486
2024,6,233125476
2024,3,233125509
2024,3,233125571
2024,6,233125712
2024,6,233125685
2024,6,233125882
2024,6,233125902
2024,6,233125756
2024,6,233125847
2024,6,233125891
2024,6,233126066
2024,6,233126097
2024,6,233125869
2024,6,233125812
2024,6,233125887
2024,6,233126121
2024,6,233126061
2024,6,233126091
2024,5,233126015
2024,6,233126087
2024,6,233126122
2024,8,233126021
2024,8,233126062
2024,6,233126134
2024,6,233126188
2024,6,233126189
2024,6,233126221
2024,6,233126254
2024,6,233126281
2024,5,233126384
2024,6,233126233
2024,6,233126265
2024,6,233126297
2024,6,233126338
2024,6,233126428
2024,6,233126107
2024,6,233126194
2024,6,233126514
2024,6,233126322
2024,6,233126356
2024,9,225774574
2024,6,225726273
2024,6,225726275
2024,6,225726418
2024,6,225726238
2024,6,225726240
2024,9,227570429
2024,6,225726483
2024,9,225726500
2024,6,225726434
2024,6,225726573
2024,9,225726496
2024,9,225726534
2024,4,227570376
2024,6,225726572
2024,6,225726704
2024,6,225727662
2024,6,225726532
2024,9,225726628
2024,9,227570430
2024,9,225726684
2024,9,225726737
2024,9,225726811
2024,6,225726813
2024,6,225726641
2024,6,225726701
2024,9,225726789
2024,9,225726705
2024,9,225726750
2024,9,225726797
2024,6,236632600
2024,6,225726743
2024,9,225726805
2024,6,225726899
2024,6,227570427
2024,9,225726979
2024,10,236632477
2024,9,225727076
2024,6,227570704
2024,6,225727003
2024,9,225727054
2024,6,225727058
2024,6,225726978
2024,9,225727010
2024,9,225728386
2024,6,225727008
2024,6,225727009
2024,6,225726993
2024,6,230352597
2024,6,230352598
2024,9,225728350
2024,9,225726996
2024,9,225727081
2024,9,225727132
2024,9,225727021
2024,9,225727077
2024,9,227570532
2024,6,225727195
2024,6,225727204
2024,9,227570611
2024,9,227570678
2024,8,227571942
2024,9,227570696
2024,6,225727033
2024,3,227570789
2024,6,225727125
2024,6,236632534
2024,6,236632535
2024,9,225727284
2024,9,225727072
2024,9,227570752
2024,6,233128231
2024,6,227570841
2024,6,227570842
2024,9,227570716
2024,6,227570773
2024,6,227570774
2024,6,227570791
2024,6,227570824
2024,6,227570747
2024,6,227570882
2024,6,227570872
2024,6,227571108
2024,6,227571109
2024,6,227571110
2024,9,230353804
2024,6,227570918
2024,9,227570887
2024,9,227571084
2024,8,227570908
2024,8,227570954
2024,9,227570990
2024,9,227571098
2024,6,227571168
2024,6,227571199
2024,9,227571242
2024,6,227571121
2024,6,227571122
2024,9,227571133
2024,6,227571200
2024,6,227571246
2024,6,227571247
2024,9,230352822
2024,9,227571363
2024,6,227571177
2024,9,227571382
2024,6,227571248
2024,6,236632636
2024,6,227571325
2024,6,227571326
2024,9,227571424
2024,9,227572967
2024,9,227571234
2024,6,227571301
2024,6,227571302
2024,9,227571393
2024,6,227571505
2024,9,230352603
2024,9,227571413
2024,9,227571408
2024,6,227571639
2024,4,227571498
2024,9,236632603
2024,9,230354010
2024,9,227571637
2024,6,230352595
2024,3,230354090
2024,6,227571843
2024,6,227571713
2024,6,227571725
2024,6,227571726
2024,6,227571766
2024,9,227571889
2024,8,236632475
2024,9,230352769
2024,6,230352912
2024,6,230352715
2024,6,230352783
2024,6,230352784
2024,6,230352942
2024,6,230352943
2024,6,230352944
2024,9,230352816
2024,9,230352933
2024,6,230352997
2024,9,230353014
2024,9,230353070
2024,9,230352956
2024,6,230353074
2024,6,230353075
2024,6,230353076
2024,6,233128284
2024,6,230353051
2024,6,230353052
2024,6,230353195
2024,6,230353022
2024,6,230353236
2024,9,230354294
2024,9,230353362
2024,6,230353400
2024,9,233128283
2024,9,230353433
2024,9,230353334
2024,9,233128517
2024,6,230353346
2024,9,233128297
2024,8,230354471
2024,6,230353423
2024,9,230353523
2024,9,230353585
2024,9,230353793
2024,6,230353713
2024,6,230353603
2024,6,230353648
2024,9,230353680
2024,9,230353617
2024,3,230353792
2024,6,230353707
2024,6,230353780
2024,9,233131042
2024,6,233128752
2024,9,233128801
2024,6,233128594
2024,6,233128800
2024,6,233128757
2024,6,233128910
2024,9,233128804
2024,6,233128869
2024,6,233128814
2024,6,233128956
2024,9,236702132
2024,6,233128791
2024,9,233128952
2024,9,233128970
2024,6,233129181
2024,6,233129182
2024,9,233129073
2024,8,246910790
2024,8,233129108
2024,9,236702199
2024,6,236702067
2024,6,233129223
2024,9,236632667
2024,9,233129324
2024,9,236632726
2024,6,233129271
2024,8,236632564
2024,9,236632512
2024,6,233129344
2024,6,233129345
2024,9,236632585
2024,6,233129502
2024,9,236632662
2024,6,243589396
2024,6,233129440
2024,6,233129578
2024,9,233129526
2024,9,233131429
2024,6,233131430
2024,6,233129560
2024,6,233129561
2024,1,236632691
2024,9,233131525
2024,6,233129522
2024,9,233129666
2024,9,236632710
2024,5,236632731
2024,6,236632732
2024,8,236632768
2024,6,236633011
2024,6,236633113
2024,6,236632883
2024,9,236702036
2024,6,236633228
2024,9,236632946
2024,6,236633046
2024,1,240492365
2024,6,236633263
2024,3,236633101
2024,9,236702104
2024,6,236633287
2024,9,236633291
2024,6,236633139
2024,6,236633293
2024,9,236633340
2024,6,236633439
2024,9,236633426
2024,9,236633460
2024,9,236633606
2024,8,236633429
2024,6,236633620
2024,8,236637285
2024,9,236633669
2024,6,236633625
2024,6,236633626
2024,6,236633732
2024,8,236633730
2024,9,236633725
2024,6,236633944
2024,6,236633945
2024,9,240492385
2024,6,236634037
2024,8,240492463
2024,9,236702278
2024,9,236634142
2024,1,236634118
2024,6,236634078
2024,6,236634079
2024,6,236634173
2024,6,236634175
2024,2,236634286
2024,9,236634339
2024,9,236634248
2024,6,236634387
2024,9,236634375
2024,8,236634473
2024,6,236634531
2024,6,236634532
2024,9,240492367
2024,6,236634575
2024,6,236634576
2024,9,236634524
2024,6,236634637
2024,6,236634638
2024,6,236634689
2024,6,236634628
2024,9,236634706
2024,6,236634783
2024,6,236634784
2024,1,236634829
2024,12,236634645
2024,8,236634804
2024,8,236638063
2024,6,236634664
2024,6,236634800
2024,6,236634785
2024,9,236634850
2024,9,236634814
2024,6,236634946
2024,9,236634875
2024,6,236635008
2024,9,236634870
2024,6,236634905
2024,6,236634864
2024,6,236634865
2024,6,236634866
2024,6,236634996
2024,6,236635049
2024,6,236635003
2024,6,236635056
2024,6,236635101
2024,9,236635082
2024,9,236635071
2024,6,236635126
2024,6,236635217
2024,6,236635218
2024,6,236635275
2024,6,236635148
2024,9,236635251
2024,6,236635316
2024,6,236635232
2024,6,236635318
2024,6,236635323
2024,6,236635390
2024,6,236635471
2024,6,236635472
2024,9,236635526
2024,9,236635527
2024,13,236635339
2024,9,236702336
2024,6,236635404
2024,3,236635504
2024,6,236635465
2024,6,236702356
2024,9,236702263
2024,9,236702299
2024,8,236702341
2024,8,236702342
2024,6,236702242
2024,6,236702411
2024,6,236704037
2024,6,236702247
2024,6,236702306
2024,6,236702303
2024,6,236702304
2024,6,236702360
2024,9,236702533
2024,6,236702382
2024,6,236702492
2024,9,236702539
2024,6,236702582
2024,6,236702583
2024,9,236702390
2024,6,236703902
2024,9,236702528
2024,6,236702586
2024,6,236702639
2024,1,236702689
2024,6,236702703
2024,9,236702832
2024,6,236702620
2024,6,236702724
2024,9,236702826
2024,3,240492810
2024,9,236702701
2024,9,236702747
2024,3,236702937
2024,6,236702716
2024,6,240492602
2024,6,236702870
2024,9,236702715
2024,9,236702748
2024,6,240492893
2024,6,236702868
2024,6,236702887
2024,9,236703035
2024,10,240492796
2024,6,236702977
2024,9,236702938
2024,9,236702939
2024,9,236702966
2024,9,236703041
2024,9,236703089
2024,6,236703076
2024,6,236703077
2024,6,236703185
2024,9,240492843
2024,6,236703011
2024,9,236703067
2024,6,236703117
2024,9,236703048
2024,6,236703091
2024,6,240492910
2024,9,240492976
2024,9,236703226
2024,6,236703328
2024,9,236703205
2024,9,236703262
2024,6,236703301
2024,8,243589620
2024,6,240492969
2024,6,240492950
2024,9,240492992
2024,6,240494936
2024,9,240494922
2024,9,240493027
2024,6,240493037
2024,6,240493048
2024,6,240493054
2024,6,240492979
2024,6,240492982
2024,6,240492970
2024,9,240493195
2024,6,240493290
2024,9,240493333
2024,6,240493161
2024,9,240493056
2024,5,240493236
2024,6,240493173
2024,9,240493332
2024,9,240493103
2024,9,240493151
2024,9,240493233
2024,6,240493297
2024,8,240493357
2024,8,240493198
2024,9,240493326
2024,6,240493288
2024,9,240493417
2024,6,240493316
2024,9,240493503
2024,6,240493464
2024,6,240493467
2024,6,240493329
2024,9,240495452
2024,6,240493410
2024,9,240493667
2024,6,240495360
2024,6,240495362
2024,6,240493608
2024,6,240493609
2024,9,240493594
2024,9,240495414
2024,2,240493630
2024,9,240493794
2024,9,240493732
2024,6,240493694
2024,6,240493690
2024,6,240493793
2024,6,240493846
2024,6,240493847
2024,9,240495609
2024,9,240493824
2024,9,240493871
2024,9,240493860
2024,6,240493913
2024,4,240493756
2024,2,240493791
2024,6,240493926
2024,6,240493931
2024,9,240493999
2024,9,240495927
2024,7,240494009
2024,9,240494053
2024,9,243589680
2024,6,240494145
2024,6,240494146
2024,9,240496224
2024,6,240494032
2024,6,240494067
2024,9,243589529
2024,9,243589602
2024,6,240494073
2024,6,240494280
2024,6,240494048
2024,6,240494217
2024,9,240494269
2024,9,243589697
2024,7,240494156
2024,6,246064998
2024,2,245149632
2024,9,240494303
2024,6,240494214
2024,6,240494264
2024,9,240494202
2024,3,243589778
2024,9,240494339
2024,9,240494283
2024,6,240494431
2024,6,240494412
2024,6,240494414
2024,6,240494337
2024,6,243589721
2024,9,240494449
2024,9,240494497
2024,9,240494382
2024,6,240494430
2024,6,240494432
2024,6,240494473
2024,6,240494476
2024,6,240494477
2024,6,245149802
2024,9,240494594
2024,9,240494463
2024,6,246910866
2024,9,243589733
2024,6,243589960
2024,6,243590028
2024,2,245149770
2024,6,243590061
2024,9,243590186
2024,9,243590000
2024,9,243591759
2024,9,245151342
2024,6,243590187
2024,6,243590118
2024,9,243590089
2024,9,243590169
2024,6,243590216
2024,6,243590218
2024,6,243590492
2024,9,243590317
2024,9,243590363
2024,6,243590410
2024,6,243590411
2024,6,243590485
2024,6,243590486
2024,6,243590446
2024,6,243590447
2024,8,243590498
2024,9,243590523
2024,6,243590547
2024,9,243590690
2024,9,246065013
2024,6,243590656
2024,1,243590703
2024,8,245149835
2024,6,243590787
2024,9,246065092
2024,6,243590823
2024,9,246910815
2024,9,246065027
2024,9,243590860
2024,6,243590781
2024,6,243590859
2024,9,245149919
2024,9,243590877
2024,8,245150463
2024,1,245150957
2024,8,230366246
2024,6,230366276
2024,8,230366127
2024,6,230366143
2024,6,230366161
2024,6,233153350
2024,3,233153015
2024,6,233153138
2024,6,220956054
2024,6,233153245
2024,6,233153080
2024,6,233153349
2024,6,233153421
2024,6,233153057
2024,6,233153098
2024,6,220956016
2024,6,233153320
2024,8,233153345
2024,6,233153132
2024,6,233153170
2024,9,233153318
2024,3,233153397
2024,6,233153346
2024,6,233153386
2024,6,233153470
2024,6,233153471
2024,6,233153532
2024,6,233153415
2024,8,233153457
2024,6,233153291
2024,3,233153640
2024,6,233153382
2024,6,220956092
2024,6,220956057
2024,3,233153363
2024,6,233153434
2024,6,220956093
2024,6,233153368
2024,8,233153411
2024,6,233153392
2024,6,233153621
2024,6,236648896
2024,8,220956186
2024,6,236648956
2024,6,236648704
2024,4,236648787
2024,6,236648745
2024,6,236648872
2024,6,236648873
2024,6,220956068
2024,6,236648940
2024,9,236649028
2024,6,236648871
2024,6,236648869
2024,6,236648912
2024,6,236648769
2024,6,236648815
2024,6,236648908
2024,6,236648972
2024,6,220956125
2024,6,236648874
2024,6,220956158
2024,6,220956233
2024,6,236712315
2024,6,236712449
2024,6,220956314
2024,6,220956081
2024,6,236712427
2024,6,236712290
2024,6,236712595
2024,6,220956202
2024,6,236712446
2024,6,240521817
2024,6,240521652
2024,6,240521712
2024,1,240521737
2024,6,240521773
2024,6,240521634
2024,6,240521628
2024,6,240521651
2024,6,240521855
2024,6,240521713
2024,6,240521756
2024,6,240521774
2024,6,240521731
2024,6,240521755
2024,8,240521829
2024,9,225786489
2024,6,240521767
2024,6,225786765
2024,6,240521761
2024,6,240522092
2024,6,243604255
2024,6,243604304
2024,6,243604088
2024,7,225786854
2024,6,243604351
2024,6,243604144
2024,6,243604249
2024,6,225786582
2024,6,225786584
2024,6,225786646
2024,6,225786725
2024,6,243604322
2024,8,225786824
2024,6,220956129
2024,6,225786728
2024,8,225786822
2024,6,220956195
2024,6,225786825
2024,6,225786876
2024,6,225786809
2024,6,225740290
2024,6,225740322
2024,6,220956139
2024,6,225740365
2024,6,225740422
2024,3,225740473
2024,8,225740308
2024,6,225740351
2024,6,225740529
2024,6,225740406
2024,6,227581727
2024,6,225740477
2024,9,227581638
2024,6,220956115
2024,6,227581717
2024,6,227581664
2024,6,227581805
2024,8,227581676
2024,6,227581718
2024,7,227581792
2024,7,227581844
2024,6,227581882
2024,6,230366165
2024,6,230366182
2024,6,230366183
2024,6,230366200
2024,6,230366207
2024,2,245156839
2024,8,245156814
2024,6,233172372
2024,6,233172346
2024,6,233172275
2024,6,233172421
2024,6,233172470
2024,6,233172309
2024,5,233172432
2024,6,233172371
2024,6,233172475
2024,6,233172534
2024,6,233172547
2024,6,233172560
2024,6,233172651
2024,5,220967640
2024,6,236663821
2024,6,236663607
2024,6,236663655
2024,1,236663696
2024,6,236663776
2024,6,236724865
2024,2,236724784
2024,6,236724878
2024,6,236724738
2024,2,236724904
2024,6,236724879
2024,8,236724899
2024,6,240547762
2024,6,240547802
2024,6,233126420
2024,6,233126537
2024,6,233126542
2024,6,233126366
2024,6,233126367
2024,8,233126628
2024,6,233126409
2024,6,233126452
2024,6,233126579
2024,6,233126661
2024,6,233126501
2024,6,233126612
2024,8,233126654
2024,6,233126724
2024,6,233126867
2024,6,233126853
2024,6,233126876
2024,6,233126988
2024,6,233127028
2024,6,233126858
2024,6,233127031
2024,6,233127113
2024,6,233126894
2024,6,233127148
2024,6,233126942
2024,6,233127214
2024,6,233127272
2024,6,233127002
2024,6,233127092
2024,6,233127123
2024,6,233127309
2024,8,233127425
2024,6,233126995
2024,3,233127091
2024,8,233127295
2024,6,233127017
2024,6,233127366
2024,3,233127095
2024,1,233127140
2024,6,233127367
2024,6,233127461
2024,6,233127075
2024,6,233127122
2024,6,233127387
2024,6,233127545
2024,6,233127203
2024,6,233127176
2024,6,233127229
2024,6,233127144
2024,6,233127278
2024,1,233127230
2024,6,233127349
2024,6,233127652
2024,6,233127699
2024,6,233127258
2024,6,233127476
2024,6,233127530
2024,8,233127646
2024,6,233127444
2024,3,233127480
2024,4,233127607
2024,3,233127633
2024,6,233127683
2024,6,236630873
2024,6,236630808
2024,6,236630947
2024,6,236631023
2024,6,236630898
2024,6,236630987
2024,6,236631005
2024,6,236631026
2024,6,236631048
2024,6,236631141
2024,6,236631047
2024,6,236631192
2024,5,236631057
2024,6,236631122
2024,6,236631210
2024,6,236631237
2024,6,236631305
2024,6,236631118
2024,1,236631174
2024,6,236631283
2024,6,236631312
2024,6,236631363
2024,6,236631451
2024,6,236631473
2024,6,236631337
2024,6,236631571
2024,6,236631443
2024,6,236631585
2024,6,236631615
2024,6,236631616
2024,6,236631601
2024,6,236631627
2024,6,236631455
2024,6,236631482
2024,3,236631715
2024,6,236631715
2024,6,236631716
2024,6,236631800
2024,1,236631843
2024,3,236631530
2024,6,236631668
2024,6,236631857
2024,6,236631871
2024,6,236631610
2024,6,236631665
2024,6,236631705
2024,6,236631980
2024,6,236631909
2024,6,236632010
2024,8,236631751
2024,6,236631862
2024,6,236631704
2024,6,236631725
2024,1,236631975
2024,6,236632026
2024,6,236632027
2024,6,236632060
2024,6,236632084
2024,6,236699679
2024,6,236632234
2024,6,236699771
2024,6,236699714
2024,6,236699736
2024,6,236699776
2024,6,236699777
2024,6,236699778
2024,6,236699948
2024,6,236699949
2024,6,236699950
2024,6,236699635
2024,6,236699978
2024,6,236700007
2024,6,236699686
2024,6,236699793
2024,6,236699912
2024,6,236699952
2024,6,236699986
2024,6,236699764
2024,6,236699730
2024,6,236699832
2024,6,236699833
2024,6,236699977
2024,6,236700047
2024,6,236700070
2024,6,236699910
2024,6,236700098
2024,6,236700170
2024,6,236700261
2024,6,236700184
2024,6,236700321
2024,6,236700052
2024,6,236700300
2024,6,236700183
2024,6,236700336
2024,6,236700423
2024,6,236700459
2024,6,236700487
2024,3,236700107
2024,6,236700472
2024,6,236700391
2024,6,236700241
2024,6,236700273
2024,6,236700526
2024,6,236700583
2024,6,236700667
2024,6,236700708
2024,6,236700838
2024,6,236700889
2024,6,236700778
2024,3,236700835
2024,6,236700836
2024,6,236700483
2024,6,236700530
2024,6,236701016
2024,6,236700817
2024,6,236700982
2024,6,236700546
2024,6,236700638
2024,6,236700931
2024,6,236700955
2024,6,236700622
2024,6,236700661
2024,6,236700721
2024,6,236700909
2024,6,236700934
2024,6,236700625
2024,8,236700981
2024,1,236701002
2024,6,236701367
2024,6,236701172
2024,6,236701203
2024,6,236701234
2024,6,236701320
2024,1,236701062
2024,6,236701186
2024,6,236701464
2024,6,240486098
2024,6,240486251
2024,6,240486301
2024,6,240486336
2024,6,240486358
2024,6,236701513
2024,6,240486444
2024,6,240486445
2024,10,240486587
2024,6,240486598
2024,6,240486603
2024,6,240486606
2024,6,240486346
2024,6,240486471
2024,6,240486529
2024,1,240486537
2024,6,240486611
2024,6,240486685
2024,6,240486418
2024,6,240486465
2024,6,240486670
2024,6,240486672
2024,6,240486753
2024,3,240486582
2024,6,240486583
2024,8,240486707
2024,6,240486760
2024,6,240486828
2024,6,240486876
2024,6,240486811
2024,6,240486879
2024,6,240486919
2024,6,240486607
2024,8,240486875
2024,6,240486962
2024,6,240486831
2024,3,240487034
2024,3,240487039
2024,8,240486782
2024,6,240487055
2024,6,240487166
2024,2,240487218
2024,6,240486891
2024,1,240486921
2024,6,240487181
2024,6,240487049
2024,6,240487282
2024,6,240487341
2024,3,240487293
2024,6,240486965
2024,6,240487005
2024,6,240487105
2024,8,240487315
2024,6,240487345
2024,6,240487140
2024,6,240487252
2024,4,240487337
2024,1,240487292
2024,6,240487589
2024,6,240487295
2024,1,240487312
2024,6,240487456
2024,6,240487607
2024,6,240487654
2024,6,240487438
2024,6,240487444
2024,5,240487578
2024,3,240487731
2024,6,240487462
2024,3,240487705
2024,3,240487737
2024,6,240487520
2024,6,240487698
2024,6,240487507
2024,5,240487702
2024,6,240487836
2024,6,240487659
2024,6,240488141
2024,6,240488143
2024,6,240487807
2024,6,240486053
2024,6,240486055
2024,6,240486056
2024,6,240488181
2024,1,240487797
2024,6,240488021
2024,6,240488020
2024,6,240488063
2024,6,240486143
2024,6,240486144
2024,6,240488269
2024,2,240487992
2024,6,240487992
2024,1,240486223
2024,6,240487979
2024,6,240487994
2024,6,240488043
2024,6,240488172
2024,6,240485981
2024,6,240485982
2024,6,240488304
2024,6,240488295
2024,6,240488435
2024,6,240488459
2024,6,240488466
2024,6,240488265
2024,6,240488348
2024,5,240486091
2024,6,240488369
2024,7,240488413
2024,6,240488462
2024,6,240488499
2024,6,240488443
2024,6,240488475
2024,6,240488514
2024,6,240488553
2024,6,240488652
2024,6,240486266
2024,6,240486267
2024,6,240488677
2024,6,240488731
2024,6,240488768
2024,6,240488467
2024,6,240488512
2024,6,240488540
2024,6,240488506
2024,7,240488538
2024,6,240488581
2024,6,240488585
2024,6,240488580
2024,6,243587598
2024,6,243587599
2024,6,243587641
2024,6,240488738
2024,6,243587576
2024,6,243587597
2024,8,243587559
2024,6,243587687
2024,6,243587949
2024,6,243587737
2024,6,243587856
2024,6,243587911
2024,6,243587935
2024,6,243587959
2024,6,243587993
2024,6,243587746
2024,6,243587772
2024,6,243587956
2024,6,243587985
2024,6,243588052
2024,6,243588015
2024,6,243588038
2024,6,243588040
2024,6,243588064
2024,6,243587838
2024,6,243588010
2024,6,243587936
2024,6,243588002
2024,6,243588070
2024,6,243587995
2024,6,243588076
2024,6,243588095
2024,6,243588126
2024,6,243588185
2024,6,243588255
2024,6,243588229
2024,6,243588489
2024,6,243588490
2024,6,243588145
2024,8,243588222
2024,6,243588313
2024,6,243588345
2024,6,243588411
2024,6,243588544
2024,6,243588404
2024,6,243588492
2024,8,243588730
2024,6,243588483
2024,6,243588484
2024,5,243588540
2024,6,243588540
2024,6,243588463
2024,6,243588531
2024,6,243588532
2024,6,243588575
2024,6,243588573
2024,6,230347058
2024,1,220938547
2024,6,220938589
2024,6,220938590
2024,3,233109373
2024,6,230347089
2024,6,220938669
2024,1,230346858
2024,6,230346858
2024,6,230346971
2024,6,230346972
2024,6,230347037
2024,6,230347038
2024,6,220938652
2024,6,220938692
2024,3,233109489
2024,6,220938765
2024,6,220938724
2024,6,230347180
2024,6,220938781
2024,6,220938731
2024,8,220938797
2024,6,230347259
2024,1,220938965
2024,6,220938965
2024,6,240547859
2024,6,240547793
2024,6,220967598
2024,6,240547954
2024,6,240547896
2024,6,240547930
2024,1,240547980
2024,1,240548029
2024,6,240547958
2024,6,240547949
2024,6,243614869
2024,6,243614886
2024,6,243614860
2024,6,243614930
2024,6,243614895
2024,6,225799384
2024,8,225799326
2024,6,225799302
2024,6,225799183
2024,9,225799333
2024,8,225799218
2024,6,225799253
2024,3,220967602
2024,6,225799336
2024,8,220967661
2024,6,225759868
2024,6,225759743
2024,6,225759766
2024,6,225759816
2024,6,225759963
2024,6,225759943
2024,8,227595851
2024,9,227596007
2024,6,227596039
2024,6,227596110
2024,6,227595980
2024,5,227595966
