data_year,arrestee_id,incident_id,arrestee_seq_num,arrest_date,arrest_type_id,multiple_indicator,offense_code,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,age_range_low_num,age_range_high_num
2024,62057567,202850417,1,2024-07-04,1,N,35A,46,43,M,10,20,R,,,43,
2024,62057582,202850468,1,2024-07-04,3,N,35A,35,32,M,10,20,R,,,32,
2024,62057586,202850471,1,2024-07-04,1,N,35A,37,34,F,10,20,R,,,34,
2024,62057652,202850642,1,2024-07-04,1,N,250,45,42,M,10,10,R,,,42,
2024,62050894,202823507,1,2024-07-15,3,N,13A,57,54,M,20,20,R,,,54,
2024,62051049,202823919,1,2024-07-15,1,N,290,45,42,M,10,20,,,,42,
2024,62051050,202823927,2,2024-07-16,1,N,13B,24,21,M,20,20,R,,,21,
2024,62051001,202823699,1,2024-07-16,3,N,23C,28,25,M,20,20,R,,,25,
2024,62051053,202823946,1,2024-08-01,3,N,13C,33,30,F,20,20,R,,,30,
2024,62051098,202824191,1,2024-07-17,1,N,23C,34,31,F,20,20,R,,,31,
2024,62051067,202823986,1,2024-07-17,1,N,100,50,47,M,10,20,R,,,47,
2024,62051091,202824151,1,2024-08-31,1,N,280,32,29,F,10,20,N,,,29,
2024,62051116,202824283,1,2024-07-19,3,N,13B,62,59,F,20,20,R,,,59,
2024,62051133,202824425,1,2024-07-19,1,N,13B,28,25,M,10,20,R,,,25,
2024,62051121,202824313,1,2024-07-19,1,N,13B,34,31,F,20,20,R,,,31,
2024,62051142,202824473,1,2024-07-19,1,N,13B,46,43,M,20,20,R,,,43,
2024,62051115,202824279,1,2024-07-20,1,N,11A,43,40,M,20,20,R,,,40,
2024,62051141,202824470,1,2024-07-20,1,N,100,25,22,M,10,20,R,,,22,
2024,62051167,202824595,1,2024-07-21,1,N,13B,26,23,M,20,20,,,,23,
2024,62051180,202824701,1,2024-07-21,1,N,23C,46,43,F,10,20,,,,43,
2024,62051158,202824563,1,2024-07-21,1,N,90J,35,32,F,20,20,R,,,32,
2024,62051161,202824563,2,2024-07-29,3,N,290,54,51,F,20,20,R,,,51,
2024,62887692,205521298,1,2024-07-22,1,N,280,21,18,M,20,20,R,,,18,
2024,62051190,202824773,1,2024-07-22,1,N,23C,47,44,F,20,20,R,,,44,
2024,62051196,202824799,1,2024-07-22,3,N,13B,45,42,M,20,20,R,,,42,
2024,62051197,202824798,1,2024-07-22,1,N,13A,62,59,F,20,20,R,,,59,
2024,62051206,202824872,1,2024-07-23,1,N,220,32,29,M,10,20,R,,,29,
2024,62051207,202824872,2,2024-07-23,1,N,220,34,31,F,10,20,R,,,31,
2024,62051208,202824872,5,2024-07-23,1,N,280,34,31,M,10,20,R,,,31,
2024,62051209,202824872,4,2024-07-29,3,N,220,34,31,M,10,20,R,,,31,
2024,62051261,202825175,1,2024-07-23,1,N,35A,32,29,M,20,20,R,,,29,
2024,62051258,202825143,1,2024-07-23,1,N,290,34,31,M,20,20,R,,,31,
2024,62051240,202825073,1,2024-07-23,3,N,23C,42,39,F,10,20,R,,,39,
2024,62051227,202824978,1,2024-07-24,1,N,23H,41,38,M,20,20,R,,,38,
2024,62051270,202825222,2,2024-07-24,1,N,13A,28,25,M,20,20,R,,,25,
2024,62051259,202825156,4,2024-07-24,1,N,90C,43,40,F,20,20,R,,,40,
2024,62051260,202825156,3,2024-07-24,1,N,13B,23,20,F,20,40,R,,,20,
2024,62051265,202825199,1,2024-07-24,1,N,23C,30,27,M,20,20,R,,,27,
2024,62051267,202825199,2,2024-07-24,1,N,23C,26,23,F,20,20,R,,,23,
2024,62051264,202825193,1,2024-07-24,1,N,13A,70,67,M,10,20,R,,,67,
2024,62051297,202825455,1,2024-07-25,1,N,23C,32,29,F,20,20,R,,,29,
2024,62051279,202825316,1,2024-07-25,1,N,23C,62,59,M,10,20,R,,,59,
2024,62051300,202825472,1,2024-07-26,1,N,13A,27,24,M,20,20,R,,,24,
2024,62051301,202825472,2,2024-07-26,1,N,13A,30,27,F,20,20,R,,,27,
2024,62051293,202825421,1,2024-07-26,1,N,35A,46,43,M,20,20,R,,,43,
2024,62051313,202825531,2,2024-07-26,1,N,290,47,44,M,20,20,R,,,44,
2024,62051329,202825589,1,2024-07-26,1,N,290,62,59,M,20,20,R,,,59,
2024,62051303,202825488,1,2024-07-27,1,N,23F,57,54,F,98,20,R,,,54,
2024,62051320,202825566,1,2024-07-27,1,N,220,51,48,M,20,20,R,,,48,
2024,62051324,202825580,2,2024-07-28,1,N,220,60,57,M,20,20,R,,,57,
2024,62057553,202850377,1,2024-07-04,1,N,90D,25,22,M,20,20,N,,,22,
2024,62057556,202850377,2,2024-07-04,1,N,520,28,25,M,20,20,N,,,25,
2024,62057676,202850708,1,2024-07-05,1,N,290,40,37,M,10,20,R,,,37,
2024,62057689,202850746,1,2024-07-05,1,N,13B,26,23,M,10,20,R,,,23,
2024,62057583,202850467,1,2024-07-05,3,N,35A,30,27,M,10,10,R,,,27,
2024,62057587,202850467,2,2024-07-05,3,N,35A,30,27,M,10,10,R,,,27,
2024,62057593,202850467,3,2024-07-05,3,N,35A,41,38,M,10,10,R,,,38,
2024,62057594,202850467,4,2024-07-05,1,N,35A,29,26,M,10,10,R,,,26,
2024,62057605,202850524,1,2024-07-05,1,N,13A,46,43,M,20,20,R,,,43,
2024,62057647,202850630,1,2024-07-05,1,N,35A,31,28,M,10,10,R,,,28,
2024,62057648,202850630,2,2024-07-05,1,N,35A,40,37,M,10,10,R,,,37,
2024,62057659,202850668,1,2024-07-05,1,N,90D,58,55,M,10,20,R,,,55,
2024,62057585,202850472,1,2024-07-06,2,N,35A,23,20,M,10,20,N,,,20,
2024,62057613,202850531,1,2024-07-06,1,N,35A,33,30,M,10,20,N,,,30,
2024,62057628,202850569,1,2024-07-06,1,N,35A,21,18,M,10,20,R,,,18,
2024,63741180,208082477,1,2024-07-06,1,N,240,16,13,F,10,10,R,R,,13,
2024,62057637,202850612,1,2024-07-06,1,N,240,16,13,F,10,10,R,R,,13,
2024,62057669,202850688,1,2024-07-06,3,N,220,58,55,M,10,20,R,,,55,
2024,62057635,202850595,1,2024-07-06,1,N,13B,56,53,F,10,20,R,,,53,
2024,62057602,202850502,1,2024-07-08,2,N,35A,22,19,F,10,20,R,,,19,
2024,62057649,202850636,1,2024-07-08,1,N,26B,58,55,F,10,20,R,,,55,
2024,62057643,202850625,1,2024-07-09,1,N,13C,44,41,M,10,20,N,,,41,
2024,62057681,202850720,1,2024-11-14,3,N,26F,29,26,M,20,20,N,,,26,
2024,62057632,202850582,1,2024-07-09,1,N,13C,67,64,M,10,20,R,,,64,
2024,62057729,202850845,1,2024-07-09,3,N,35A,44,41,F,10,20,R,,,41,
2024,62056312,202847215,1,2024-11-25,2,N,11D,17,14,M,10,20,N,R,,14,
2024,62057641,202850619,1,2024-11-01,3,N,220,42,39,M,10,20,R,,,39,
2024,62057700,202850774,1,2024-07-10,1,N,35A,43,40,F,10,20,R,,,40,
2024,62057792,202851014,1,2024-08-17,3,N,26A,58,55,F,10,20,N,,,55,
2024,62057798,202851014,2,2024-10-08,3,N,26A,35,32,F,10,20,N,,,32,
2024,63608594,207685422,1,2024-09-05,3,N,26B,50,47,F,10,20,R,,,47,
2024,62057722,202850834,1,2024-07-10,1,N,240,38,35,M,10,20,N,,,35,
2024,62057717,202850810,1,2024-07-11,1,N,13C,44,41,M,40,20,R,,,41,
2024,62057720,202850820,1,2024-07-13,1,N,13C,32,29,M,10,20,R,,,29,
2024,62057751,202850906,1,2024-07-13,2,N,35A,49,46,F,10,20,N,,,46,
2024,62057789,202851004,1,2024-07-13,1,N,13B,51,48,M,10,20,R,,,48,
2024,62056308,202847211,1,2024-07-13,1,N,13B,19,16,M,10,10,R,R,,16,
2024,62057804,202851039,1,2024-07-30,3,N,13C,54,51,M,10,20,R,,,51,
2024,62057833,202851114,1,2024-07-14,2,N,35A,44,41,M,10,20,N,,,41,
2024,63608605,207685435,1,2024-10-02,3,N,220,42,39,M,10,20,R,,,39,
2024,62057750,202850905,1,2024-07-25,3,N,23C,22,19,F,20,20,N,,,19,
2024,62057771,202850953,1,2024-09-21,3,N,26A,36,33,M,10,20,N,,,33,
2024,62057825,202851091,1,2024-07-19,3,N,280,31,28,M,10,20,R,,,28,
2024,62057850,202851143,1,2024-07-16,1,N,35A,47,44,F,10,20,R,,,44,
2024,62057851,202851143,2,2024-08-05,3,N,35A,43,40,M,10,20,N,,,40,
2024,62057867,202851198,1,2024-08-07,3,N,13C,28,25,F,10,20,R,,,25,
2024,62057873,202851211,1,2024-07-17,3,N,35A,45,42,F,10,20,R,,,42,
2024,62057799,202851026,1,2024-07-17,3,N,520,47,44,M,10,20,R,,,44,
2024,62057813,202851071,1,2024-07-17,1,N,240,52,49,M,10,20,N,,,49,
2024,62057841,202851122,1,2024-07-17,1,N,90D,39,36,M,10,20,N,,,36,
2024,62057884,202851234,1,2024-10-10,3,N,220,42,39,M,10,20,R,,,39,
2024,62057910,202851326,1,2024-07-17,1,N,13C,17,14,M,10,20,R,R,,14,
2024,62057752,202850908,1,2024-07-17,1,N,13B,76,73,M,10,20,R,,,73,
2024,62057772,202850958,1,2024-07-18,1,N,120,57,54,M,10,20,N,,,54,
2024,62057855,202851164,1,2024-07-18,1,N,520,21,18,M,10,20,R,,,18,
2024,62057877,202851217,1,2024-07-18,3,N,35A,29,26,M,10,10,N,,,26,
2024,62057745,202850897,1,2024-07-19,2,N,23C,36,33,F,10,10,R,,,33,
2024,62057814,202851075,1,2024-07-20,1,N,13A,62,59,M,10,20,N,,,59,
2024,62056350,202847291,1,2024-07-29,3,N,13C,73,70,M,10,40,R,,,70,
2024,62057768,202850942,1,2024-07-20,1,N,90D,44,41,M,10,20,N,,,41,
2024,59966674,196412702,1,2024-07-04,3,N,250,45,42,M,10,10,R,,,42,
2024,62891875,205539967,1,2024-07-21,3,N,13C,57,54,M,10,20,R,,,54,
2024,62891885,205539993,1,2024-07-21,1,N,90D,25,22,M,10,10,U,,,22,
2024,62891891,205540009,1,2024-07-22,2,N,35A,21,18,F,10,20,N,,,18,
2024,62892026,205540278,1,2024-07-22,1,N,35A,41,38,F,10,20,R,,,38,
2024,62892053,205540315,1,2024-07-22,1,N,35A,25,22,M,10,20,N,,,22,
2024,62891865,205539945,1,2024-07-22,1,N,520,43,40,M,20,20,R,,,40,
2024,62891868,205539945,2,2024-07-22,1,N,35A,42,39,F,20,20,R,,,39,
2024,62891884,205539991,1,2024-07-23,3,N,35A,55,52,M,10,20,R,,,52,
2024,62891899,205540029,1,2024-07-23,1,N,280,56,53,F,20,20,N,,,53,
2024,62891976,205540196,1,2024-07-24,2,N,35A,40,37,M,20,20,R,,,37,
2024,62891988,205540222,1,2024-07-24,1,N,13A,48,45,F,10,20,R,,,45,
2024,62891895,205540018,1,2024-07-24,1,N,13A,51,48,M,10,20,R,,,48,
2024,62891922,205540096,1,2024-08-12,3,N,240,18,15,M,10,20,R,R,,15,
2024,62891935,205540122,1,2024-07-24,3,N,13C,37,34,M,10,10,R,,,34,
2024,62891947,205540137,1,2024-07-24,1,N,35A,66,63,M,10,20,N,,,63,
2024,62891904,205540043,1,2024-07-24,2,N,35A,27,24,M,10,20,N,,,24,
2024,62891951,205540148,1,2024-07-24,1,N,290,20,17,M,10,10,R,R,,17,
2024,62891962,205540170,1,2024-08-15,3,N,13C,36,33,M,10,10,R,,,33,
2024,62891993,205540227,1,2024-07-25,1,N,35A,24,21,M,20,20,N,,,21,
2024,62892022,205540272,1,2024-07-25,1,N,35A,77,74,M,20,50,,,,74,
2024,62892018,205540266,1,2024-07-25,1,N,13B,34,31,M,10,10,R,,,31,
2024,62892056,205540319,1,2024-07-26,1,N,35A,22,19,F,20,20,N,,,19,
2024,62891927,205540104,1,2024-07-26,1,N,13A,41,38,M,10,20,R,,,38,
2024,62891939,205540127,1,2024-07-26,1,N,35A,38,35,M,10,20,N,,,35,
2024,62891950,205540146,1,2024-07-26,1,N,290,29,26,M,20,40,R,,,26,
2024,62892003,205540243,1,2024-07-27,1,N,13B,38,35,M,40,20,N,,,35,
2024,62892014,205540259,1,2024-07-27,1,N,23C,18,15,M,10,20,R,R,,15,
2024,62892015,205540259,2,2024-07-27,1,N,23C,18,15,M,10,20,R,R,,15,
2024,62892028,205540283,1,2024-07-27,1,N,290,20,17,F,20,20,R,R,,17,
2024,62892045,205540303,1,2024-07-27,1,N,35A,74,71,M,10,20,R,,,71,
2024,62892075,205540344,1,2024-07-28,1,N,23C,27,24,M,10,20,R,,,24,
2024,62892097,205540369,1,2024-07-28,1,N,13B,26,23,M,10,20,R,,,23,
2024,62892124,205540404,1,2024-07-28,1,N,13B,20,17,M,10,20,R,R,,17,
2024,62892125,205540404,2,2024-07-28,3,N,13B,21,18,M,10,20,R,,,18,
2024,62892126,205540404,3,2024-07-28,1,N,13B,20,17,M,10,20,R,R,,17,
2024,62891968,205540180,1,2024-07-28,1,N,13B,37,34,F,10,20,U,,,34,
2024,62892008,205540248,1,2024-07-29,1,N,13A,25,22,F,10,20,R,,,22,
2024,62892000,205540238,1,2024-08-28,3,N,23C,48,45,M,10,20,R,,,45,
2024,62892068,205540339,1,2024-07-31,3,N,26B,34,31,M,10,10,R,,,31,
2024,62892094,205540365,1,2024-08-23,3,N,23D,27,24,M,20,20,N,,,24,
2024,62892112,205540387,1,2024-07-30,1,N,35A,31,28,F,20,20,N,,,28,
2024,62892137,205540419,1,2024-07-30,1,N,35A,70,67,F,10,20,R,,,67,
2024,62892123,205540403,1,2024-07-30,3,N,35A,27,24,M,10,10,N,,,24,
2024,62892164,205540461,1,2024-07-30,1,N,90D,38,35,M,10,20,R,,,35,
2024,62891881,205539981,1,2024-08-28,3,N,220,42,39,F,10,20,R,,,39,
2024,62892210,205540541,1,2024-07-31,1,N,35A,26,23,F,10,10,R,,,23,
2024,62892226,205540567,1,2024-07-31,3,N,13A,40,37,M,20,40,R,,,37,
2024,62892152,205540449,1,2024-07-31,1,N,35A,59,56,F,10,20,U,,,56,
2024,62892182,205540487,1,2024-07-31,1,N,13B,33,30,M,10,20,R,,,30,
2024,62892187,205540507,1,2024-08-30,3,N,13B,33,30,M,20,20,N,,,30,
2024,62892208,205540538,1,2024-07-31,2,N,35A,36,33,M,20,20,N,,,33,
2024,62892055,205540318,1,2024-07-31,1,N,13B,60,57,M,10,10,R,,,57,
2024,63608820,207685814,1,2024-08-02,3,N,11B,34,31,F,20,40,R,,,31,
2024,62057887,202851240,1,2024-08-01,3,N,13B,58,55,M,10,20,R,,,55,
2024,62057947,202851401,1,2024-08-01,1,N,35A,61,58,F,10,20,N,,,58,
2024,62057948,202851401,2,2024-08-01,1,N,35A,65,62,M,10,20,N,,,62,
2024,62057803,202851032,1,2024-08-02,1,N,290,44,41,F,10,20,R,,,41,
2024,62057822,202851092,1,2024-09-03,3,N,290,27,24,F,20,20,N,,,24,
2024,62057857,202851173,1,2024-08-02,3,N,13B,24,21,F,10,20,R,,,21,
2024,62057946,202851403,1,2024-08-03,1,N,520,66,63,M,10,20,R,,,63,
2024,62057968,202851443,1,2024-10-24,3,N,220,64,61,M,10,20,N,,,61,
2024,62057984,202851495,1,2024-08-03,1,N,13B,29,26,F,20,20,R,,,26,
2024,62057890,202851259,1,2024-08-04,3,N,13A,24,21,M,10,10,R,,,21,
2024,62057924,202851351,1,2024-08-08,3,N,23C,23,20,M,10,10,N,,,20,
2024,62057945,202851406,1,2024-08-04,1,N,13B,16,13,M,10,20,R,R,,13,
2024,62057967,202851442,1,2024-08-04,1,N,13B,17,14,M,10,20,R,R,,14,
2024,62057854,202851168,1,2024-08-05,1,N,13A,54,51,M,10,20,N,,,51,
2024,62057927,202851354,1,2024-08-05,1,N,35A,24,21,F,10,20,R,,,21,
2024,62057982,202851490,1,2024-08-05,3,N,35A,33,30,F,10,20,R,,,30,
2024,62057897,202851276,1,2024-08-05,1,N,13B,34,31,M,10,10,R,,,31,
2024,62057908,202851323,1,2024-08-05,1,N,13B,22,19,M,10,20,R,,,19,
2024,62057956,202851417,1,2024-12-03,3,N,13B,29,26,M,20,20,N,,,26,
2024,62057973,202851454,1,2024-08-06,1,N,290,44,41,M,10,20,U,,,41,
2024,62058060,202851657,1,2024-08-07,1,N,13A,48,45,M,20,20,R,,,45,
2024,62056385,202847370,1,2024-10-09,3,N,26B,40,37,M,10,20,R,,,37,
2024,62057998,202851534,1,2024-08-07,2,N,35A,49,46,M,20,20,N,,,46,
2024,62058012,202851568,1,2024-08-07,1,N,35A,64,61,M,10,20,R,,,61,
2024,62058033,202851601,1,2024-08-07,1,N,35A,53,50,M,10,10,N,,,50,
2024,62058034,202851601,2,2024-08-07,3,N,35A,49,46,F,10,20,N,,,46,
2024,62058048,202851633,1,2024-08-07,1,N,13B,18,15,F,20,20,R,R,,15,
2024,62058065,202851666,1,2024-08-07,1,N,13B,19,16,F,10,20,R,R,,16,
2024,62058076,202851687,1,2024-08-08,3,N,23C,23,20,M,10,10,N,,,20,
2024,62057928,202851356,1,2024-09-01,3,N,90D,27,24,F,10,20,N,,,24,
2024,62057980,202851484,1,2024-08-18,3,N,13C,51,48,M,10,20,R,,,48,
2024,62058009,202851558,1,2024-08-30,3,N,13B,60,57,M,20,20,N,,,57,
2024,63608838,207685840,1,2024-08-12,3,N,13B,24,21,F,10,20,R,,,21,
2024,62058020,202851581,1,2024-08-08,1,N,23C,39,36,M,10,10,R,,,36,
2024,62056311,202847213,1,2024-08-09,2,N,35A,28,25,M,10,20,R,,,25,
2024,62058036,202851609,1,2024-08-08,3,N,26A,28,25,M,10,20,R,,,25,
2024,62058064,202851664,1,2024-08-09,1,N,13B,57,54,M,10,20,R,,,54,
2024,60971983,199518386,1,2024-08-10,1,N,13B,69,66,F,10,20,R,,,66,
2024,62057961,202851426,1,2024-08-10,1,N,280,23,20,M,20,20,N,,,20,
2024,62057989,202851510,1,2024-08-10,1,N,13B,27,24,M,10,20,R,,,24,
2024,62058023,202851585,1,2024-08-10,1,N,90D,42,39,M,10,20,N,,,39,
2024,62058055,202851647,1,2024-08-15,3,N,35A,26,23,M,10,20,R,,,23,
2024,62058037,202851611,1,2024-08-11,1,N,13B,62,59,M,10,20,R,,,59,
2024,63608615,207685453,1,2025-02-09,3,N,23C,92,89,M,10,50,,,,89,
2024,62057978,202851479,1,2024-08-11,1,N,13B,52,49,M,10,20,R,,,49,
2024,62058061,202851658,1,2024-08-12,1,N,13B,43,40,M,10,20,R,,,40,
2024,62056349,202847283,1,2024-09-22,3,N,23C,22,19,M,10,10,N,,,19,
2024,62058035,202851607,1,2024-10-03,3,N,13C,28,25,M,20,20,R,,,25,
2024,62058051,202851638,1,2024-08-12,1,N,13B,40,37,F,10,20,R,,,37,
2024,62058080,202851695,1,2024-08-13,1,N,35A,38,35,M,10,20,R,,,35,
2024,62058148,202851839,1,2024-08-14,1,N,290,41,38,F,10,20,R,,,38,
2024,62058059,202851649,1,2024-08-14,1,N,35A,56,53,F,10,20,R,,,53,
2024,62058162,202851885,1,2024-08-14,1,N,13A,44,41,M,10,20,R,,,41,
2024,62058206,202851999,1,2024-08-14,1,N,13B,56,53,M,10,20,N,,,53,
2024,62058178,202851914,1,2024-08-15,3,N,35A,36,33,M,10,10,R,,,33,
2024,62058217,202852017,1,2024-08-15,1,N,13B,56,53,M,10,10,R,,,53,
2024,62058207,202851996,1,2024-08-16,1,N,13B,29,26,F,10,10,R,,,26,
2024,62051325,202825580,1,2024-07-28,1,N,220,35,32,F,20,20,R,,,32,
2024,62051352,202825731,1,2024-07-28,1,N,13B,29,26,M,20,20,R,,,26,
2024,62051343,202825694,2,2024-07-28,3,N,13B,32,29,M,20,20,R,,,29,
2024,62051345,202825721,1,2024-07-29,1,N,35B,38,35,M,20,20,R,,,35,
2024,62051363,202825861,1,2024-07-29,1,N,26B,40,37,M,20,20,R,,,37,
2024,62051347,202825723,1,2024-07-29,1,N,23C,55,52,M,10,20,R,,,52,
2024,62051364,202825865,1,2024-07-30,1,N,290,48,45,M,20,20,R,,,45,
2024,62051372,202825908,1,2024-07-30,3,N,35A,45,42,M,20,20,N,,,42,
2024,62051394,202826021,1,2024-07-30,3,N,35A,37,34,M,20,20,R,,,34,
2024,62887663,205521170,1,2024-10-07,3,N,13A,36,33,M,20,20,R,,,33,
2024,62051422,202826174,2,2024-07-31,3,N,13B,41,38,M,20,20,R,,,38,
2024,62051377,202825948,1,2024-07-31,1,N,13C,26,23,M,20,20,R,,,23,
2024,62051384,202825982,1,2024-07-31,1,N,270,21,18,M,20,20,,,,18,
2024,62051392,202826018,2,2024-07-31,1,N,35A,54,51,M,10,20,R,,,51,
2024,62051398,202826055,1,2024-07-31,1,N,23C,27,24,M,10,20,,,,24,
2024,62051408,202826118,1,2024-07-31,1,N,13A,38,35,M,20,20,R,,,35,
2024,62051429,202826221,1,2024-07-31,3,N,13A,32,29,M,20,20,R,,,29,
2024,62051417,202826154,4,2024-08-01,1,N,35A,32,29,M,20,20,R,,,29,
2024,62051419,202826154,5,2024-08-01,1,N,35A,33,30,F,20,20,R,,,30,
2024,62051420,202826154,6,2024-08-01,1,N,35A,28,25,M,20,20,R,,,25,
2024,62051421,202826172,1,2024-08-01,1,N,23A,36,33,M,20,20,R,,,33,
2024,62051454,202826354,1,2024-08-01,1,N,23C,48,45,M,20,20,R,,,45,
2024,62051453,202826348,1,2024-08-02,1,N,13B,47,44,F,20,20,R,,,44,
2024,62051473,202826451,1,2024-08-03,1,N,290,34,31,M,20,20,R,,,31,
2024,62051492,202826542,1,2024-08-03,1,N,13B,33,30,F,20,20,R,,,30,
2024,62051493,202826542,2,2024-08-03,1,N,290,31,28,M,20,20,R,,,28,
2024,62051463,202826428,1,2024-08-03,3,N,13C,57,54,M,10,20,R,,,54,
2024,62887734,205521465,1,2024-08-03,1,N,280,58,55,M,10,20,R,,,55,
2024,62051527,202826655,1,2024-08-03,1,N,13C,27,24,M,20,20,R,,,24,
2024,62051494,202826551,1,2024-08-06,1,N,13B,19,16,F,10,20,R,R,,16,
2024,62051537,202826701,1,2024-08-04,1,N,220,43,40,F,10,20,R,,,40,
2024,62051501,202826571,1,2024-08-04,3,N,23A,47,44,M,20,20,,,,44,
2024,62051516,202826618,1,2024-08-04,1,N,23C,38,35,F,10,20,R,,,35,
2024,62051541,202826717,1,2024-08-21,3,N,290,30,27,M,20,20,R,,,27,
2024,62051547,202826735,1,2024-08-05,1,N,13A,39,36,F,20,20,R,,,36,
2024,62887652,205521113,1,2024-11-15,3,N,270,48,45,M,10,20,,,,45,
2024,62051577,202826839,1,2024-08-05,1,N,13B,36,33,M,50,20,,,,33,
2024,62051591,202826877,1,2024-08-08,3,C,720,46,43,F,20,20,,,,43,
2024,62051690,202827217,1,2024-08-07,1,N,23C,39,36,M,20,20,,,,36,
2024,62887667,205521195,2,2024-08-07,1,N,35A,41,38,M,20,20,,,,38,
2024,62887668,205521195,4,2024-10-07,3,N,35A,35,32,F,20,20,,,,32,
2024,62051672,202827152,1,2024-08-07,1,N,13C,35,32,M,20,20,R,,,32,
2024,62051701,202827266,1,2024-08-07,3,N,13B,29,26,M,10,20,R,,,26,
2024,62051726,202827336,8,2024-08-07,1,N,35A,27,24,M,20,20,R,,,24,
2024,62051727,202827336,6,2024-08-07,1,N,35A,30,27,M,20,20,R,,,27,
2024,62051731,202827336,7,2024-08-07,1,N,35A,31,28,M,20,20,R,,,28,
2024,62051655,202827062,1,2024-08-08,1,N,13A,25,22,M,20,20,R,,,22,
2024,62051696,202827256,1,2024-08-09,1,N,290,21,18,M,20,20,R,,,18,
2024,62058237,202852049,1,2024-08-16,3,N,13C,41,38,M,10,20,R,,,38,
2024,62058261,202852102,1,2024-08-16,1,N,35A,49,46,M,20,20,R,,,46,
2024,62058109,202851753,1,2024-09-05,3,N,23H,39,36,M,10,20,N,,,36,
2024,62058097,202851728,1,2024-08-16,1,N,13C,48,45,F,10,20,R,,,45,
2024,62892174,205540477,1,2024-08-17,1,N,13A,62,59,M,10,20,R,,,59,
2024,62892188,205540505,1,2024-08-17,1,N,35A,63,60,F,10,20,N,,,60,
2024,62892207,205540537,1,2024-08-20,3,N,13B,27,24,F,10,20,R,,,24,
2024,62892109,205540383,1,2024-08-17,1,N,23H,17,14,M,10,20,R,R,,14,
2024,62892167,205540465,1,2024-08-18,1,N,13B,24,21,M,20,20,R,,,21,
2024,62892143,205540435,1,2024-08-18,1,N,13B,19,16,M,20,20,R,R,,16,
2024,62892169,205540470,1,2024-08-19,1,N,90D,61,58,M,10,20,R,,,58,
2024,63608626,207685468,1,2024-09-16,3,N,23H,25,22,M,10,20,R,,,22,
2024,63608818,207685810,1,2025-01-28,3,N,520,23,20,M,20,20,N,,,20,
2024,62892335,205540753,1,2024-08-19,1,N,90D,43,40,M,20,20,N,,,40,
2024,62891837,205539871,1,2024-09-04,3,N,13C,55,52,M,10,50,R,,,52,
2024,62892311,205540713,1,2024-08-20,1,N,13B,83,80,M,10,20,R,,,80,
2024,62892223,205540564,1,2024-08-25,3,N,13B,50,47,M,10,20,R,,,47,
2024,62892253,205540617,1,2024-08-22,1,N,35A,31,28,M,20,20,N,,,28,
2024,62892407,205540861,1,2024-08-23,1,N,290,33,30,M,10,10,N,,,30,
2024,62892260,205540631,1,2024-08-27,3,N,13C,57,54,M,10,20,N,,,54,
2024,62892287,205540671,1,2024-08-23,1,N,13B,37,34,M,10,10,R,,,34,
2024,62892309,205540711,1,2024-08-23,1,N,13B,37,34,F,10,20,R,,,34,
2024,62892353,205540782,1,2024-08-23,1,N,13A,16,13,M,10,20,R,R,,13,
2024,62892380,205540825,1,2024-08-23,3,N,35A,43,40,F,10,20,N,,,40,
2024,62892381,205540825,2,2024-08-23,3,N,35A,53,50,F,10,20,N,,,50,
2024,62892408,205540863,1,2024-08-24,1,N,35A,38,35,M,10,20,R,,,35,
2024,60958028,199462193,1,2024-08-24,1,N,280,22,19,F,40,20,R,,,19,
2024,62892376,205540822,1,2024-08-24,1,N,90D,50,47,M,10,20,R,,,47,
2024,62892228,205540571,1,2024-08-24,1,N,13C,19,16,M,10,20,R,R,,16,
2024,62892285,205540668,1,2024-08-24,1,N,13B,43,40,M,10,20,R,,,40,
2024,62892369,205540810,1,2024-08-25,1,N,290,42,39,M,10,20,R,,,39,
2024,62892249,205540609,1,2024-08-25,3,N,290,33,30,M,10,20,R,,,30,
2024,62891872,205539957,1,2024-08-25,2,N,35A,23,20,F,20,20,R,,,20,
2024,62892269,205540647,1,2024-08-25,2,N,35A,22,19,M,10,20,N,,,19,
2024,62892270,205540647,2,2024-08-25,2,N,35A,23,20,M,10,20,N,,,20,
2024,62892305,205540703,1,2024-08-25,1,N,23H,32,29,M,10,20,R,,,29,
2024,62892338,205540760,1,2024-08-25,1,N,13B,30,27,F,10,20,R,,,27,
2024,62892374,205540817,1,2024-08-26,1,N,23H,41,38,M,10,10,N,,,38,
2024,62892406,205540860,1,2024-08-26,1,N,13B,67,64,M,10,20,R,,,64,
2024,62892246,205540606,1,2024-08-26,3,N,370,35,32,M,10,10,R,,,32,
2024,62892275,205540655,1,2024-08-29,3,N,23C,47,44,M,10,40,N,,,44,
2024,62892318,205540727,1,2024-08-26,3,N,35A,47,44,F,20,20,N,,,44,
2024,62892319,205540727,2,2024-09-04,3,N,35A,47,44,M,10,10,N,,,44,
2024,62892394,205540841,1,2024-08-27,2,N,35A,24,21,M,10,10,R,,,21,
2024,62892392,205540838,1,2024-09-12,3,N,13C,34,31,M,10,20,R,,,31,
2024,62891898,205540021,1,2024-11-13,3,N,23H,34,31,F,10,20,N,,,31,
2024,62892477,205541035,1,2024-08-28,1,N,35A,36,33,F,10,20,R,,,33,
